,original_user_link,original_context,original_time
1797,https://weibo.com/u/6409275180,"大家好我依然是肖战超话#肖战# xz #肖战正能量艺人#

每一个角色是努力和用心浇灌的花朵
不畏惧未知 不辜负幸运
不变的初心 纯粹的热爱
时间一定会给你答案
@X玖少年团肖战DAYTOY",10月3日 20:13
1798,https://weibo.com/u/5628495345,#重庆新闻# 吃瓜吃到笑死了哈哈哈哈哈哈哈哈哈，之前看到说肖战粉丝在川美外面破坏大卫像。而大卫雕像高5.5米，基座就1.88米，这是得飞上去了破坏了？,10月6日 21:31
1799,https://weibo.com/u/5068176809,"博君一肖超话

本就是带给他人温暖和力量的人",10月6日 21:43
1800,https://weibo.com/u/7479939833,"#重庆新闻#
孩儿们，大声一点肖战粉丝非法集会，扰民，破坏校区公物",10月6日 21:08
1801,https://weibo.com/u/7391835239,#肖战斗罗大陆#  xz #肖战余生请多指教#  肖战新歌光点好听 肖战正能量艺人🌹 肖战公益一路有你🌺  肖战优秀青年男演员🍃 肖战低调谦逊🌸 肖战勤奋刻苦☘️ 肖战双商高优秀🎋 肖战演技好🍁 肖战超帅✨  肖战顺顺利利 @X玖少年团肖战DAYTOY 😘😘,10月6日 16:35
1802,https://weibo.com/u/5452470179,"#重庆新闻#  #重庆新闻辟谣川美聚集涂鸦事件#
事情一开始是说肖战粉丝在川美涂鸦墙乱涂鸦，然后聚众影响了商家和川美学生
经过调查，涂鸦是在被允许的地方，人群聚集是因为当天有无人机表演，且是经过申请许可的，商业街的商家和川美的学生也表示并未受到影响
我们只为了澄清，希望大家看到事情的真相",10月6日 21:54
1803,https://weibo.com/u/5969428478,"#重庆新闻#xz#重庆新闻澄清肖战粉丝川美事件#  
从最开始的晨小晨事件，不论事情真相给无辜艺人点蜡一天，到最后官方调查结果事实上并不是这样。结果大规模的又开始质疑官方，美名其曰“资本”
再到这件事情，最开始造谣川美涂鸦，结果官方出来辟谣。又有无数人站出来质疑官方真实性……
L新浪娱乐的微博视频",10月6日 21:59
1804,https://weibo.com/u/5210470270,"#重庆新闻#澄清肖战粉丝川美事件，对昨晚川美事件，商户表示没有受到影响，在校学生没有听到喊声，城管人员表示涂鸦墙的区域是允许的涂鸦的！
你只管善良，上天自有衡量！肖战和粉丝都要好好的 L娱舔舔的微博视频",10月6日 20:55
1805,https://weibo.com/u/5909342713,"#肖战1005生日快乐#
肖战生日粉丝重庆双子塔应援～在重庆人流量巨大的核心商业区，承包超大LED点亮面积，楼体巨屏轮播送上生日祝福和深情告白“肖战生日快乐，我们很想你”好用心好有排面啊#肖战 给29岁的我# @X玖少年团肖战DAYTOY L圈内教父的微博视频",10月5日 19:31
1806,https://weibo.com/207894871,"#重庆新闻澄清肖战粉丝川美事件# 关于川美涂鸦事件澄清，瓜组八组皆有。
1⃣️美术馆工作人员表示：粉丝是聚集在美术馆前的商业街———【熙街】，并非校内美术馆！
2⃣️商户表示：对我们没有影响
3⃣️商业街在川美东门外，离学生学习生活区域较远
4⃣️对于昨天网传的影响，学生表示：没有被影响，听不到
5⃣️对于乱涂鸦现象，工作人员表示：昨天没有乱涂鸦现象，美术馆周围不需要涂鸦
6⃣️对于网传的涂鸦图，是在校门外的涂鸦墙，而这里是允许涂鸦的，一直有人涂！城管执法人员也证实了这一点！",10月6日 20:04
1807,https://weibo.com/u/5850457719,"#重庆新闻#

当移花接木、颠倒黑白成为网络常态，对一个群体的构陷和污名化成为产业链，只为以此作为对一个明星实施长期网爆行为合理化的借口，这是正常的世界吗？

而这个明星的粉丝又在干嘛呢？长期公益，助农。希望好人有好报。",10月6日 21:41
1808,https://weibo.com/u/6260534625,"#重庆新闻# 重庆新闻官方已经辟谣了辟谣了：人群在商业街，商户表示没有造成影响！
美术馆亦表示没有造成影响！
在校学生表示对于昨晚的事没有听到！
城管人员证明那片区域可以涂鸦
所以造谣的人都不出来道歉吗？ L追剧大赏的微博视频",10月6日 20:17
1809,https://weibo.com/u/1893685771,"置顶 #肖战1005生日快乐# 🎂 #肖战1005生日乐园#
阿战，29岁生日快乐。
愿你自此以往，追光路上再无风霜，只有繁花和星光，于无声之处，光芒万丈。
愿你快乐、自由，去做所有你想做的事，爱所有你想爱的人。
愿你在属于自己的那片旷野里，自在如风，藏着荣光，肆意生长。
祝你在未来的每一天，平安喜乐，所愿都能实现。
@X玖少年团肖战DAYTOY

#我画的就是肖战#
图里有很多小细节大家可以一起来找找哦请第一个找全所有元素的小可爱一箱真果粒
蛋糕顶上的那两只是给我画图的不追星的闺蜜和兴奋到模糊的我哈哈哈哈哈

图为约稿 🈲二改二传🈲商用🈲私制周边",10月5日 05:20
1810,https://weibo.com/u/1658631917,#浙江观察# 浙江观察网官方发布：四川观察你们报道的“假新闻”学生来投诉了。#重庆新闻# L饭圈嘟嘟的微博视频,10月6日 20:27
1811,https://weibo.com/zdjzyd2011,"#重庆新闻#｜#重庆新闻澄清肖战粉丝川美事件#
感谢重庆电视台天天630实地考证报道
总结起来就是：
“对你们有影响吗？”
——“没影响。”
——“听不到。”
——“可以画。”",10月6日 21:53
1812,https://weibo.com/u/5894689831,"#重庆新闻##重庆新闻澄清肖战粉丝川美事件#
重庆电视台天天630今晚对昨晚大学城熙街事件进行了报道：
1、人群在商业街
2、并没对美术馆造成影响
3、对商户们也没有影响
4、对于昨晚的事有学生表示并没有听到
5、城管表示那片区域是可以涂鸦。

文案及视频cr：重庆文娱
L重庆文娱资讯的微博视频",10月6日 21:07
1813,https://weibo.com/u/7162318538,"#重庆新闻#
反转反转再反转，恶意制造虚假新闻只为了诋毁污蔑一个明星和污名化明星粉丝群体，进而引发网暴，晨小晨事件过去不过月余，多次利用网民群众的同情心制造虚假新闻，到底什么仇什么怨啊？
这种造谣污蔑一而再再而三的发生，真的没人能管管这群网络键盘侠吗",10月6日 21:58
1814,https://weibo.com/u/2475171041,我发现一个华点，这个肖战粉丝集会视频里有未成年人,10月6日 21:31
1815,https://weibo.com/u/5618016269,【#重庆新闻#澄清肖战粉丝川美事件】重庆当地电视台新闻栏目《天天630》对昨晚川美事件进行了实地考证，发现人群确实有聚集在商业街，但商户方面表示没有被影响；美术馆当时已闭馆，也没对美术馆造成影响；在校学生表示没有听到昨晚的喊声；有工作人员称美术馆周围是不能乱涂乱画的，涂鸦墙是在另一个校区，所在区域的城管人员证明该区域是允许涂鸦的。L新浪娱乐的微博视频,10月6日 21:30
1816,https://weibo.com/u/5372288504,"#重庆新闻#
无所不用其极",10月6日 21:54
1817,https://weibo.com/172083203,"#重庆新闻#

哇，来看戏啦，戏名：一计不成又生一计，构陷造谣我最在行。

FYI: 商业区无人机表演活动早就申请了许可。重庆新闻里也报道过了。

谁造谣陷害，谁落魄潦倒，咋样？ #川美#",10月6日 21:17
1818,https://weibo.com/u/6837215850,"#肖战#

今天喜欢你 明天喜欢你 未来喜欢你
我特别喜欢肖战🥰",10月6日 19:44
1819,https://weibo.com/u/7479939833,"#重庆新闻#
这事儿的重点是粉丝聚众拜苏神洗个屁啊 L有狐bot3的微博视频",10月6日 21:22
1820,https://weibo.com/u/7334839950,"肖战秘密花园超话xz#给肖战的秘密花园# xz#肖战1005生日快乐#
迟来的遗憾：
没能陪伴你从热苏打到冰苏打
没能陪伴你从方天择到魏无羡
没能陪伴你从熬夜爆肝的满足到向爱而行的光点
没能陪伴你从浙江卫视跨年的“可以看到我吗？”到东方卫视跨年的万众瞩目
@X玖少年团肖战DAYTOY 因为灵魂中充满爱才会变得有趣！",10月3日 06:00
1821,https://weibo.com/u/6334549175,"#重庆新闻#
八个月了，肖战和肖战粉丝都习惯了被污蔑被造谣，背各种锅。大半年8000多万公益，上过热搜吗？没有。批皮联动，造谣中伤的黑热搜呢？多到数不清……世界以痛吻我，我却报之以歌。可是，人心都是肉长的.....
不过还是有人去查清事情真相，还一个真相，真的很谢谢你们！！！！！！！！！
#重庆新闻澄清肖战粉丝川美事件#",10月6日 21:29
1822,https://weibo.com/u/3902755012,"被蒙骗的路人都看看吧！

澄清：

1. 人群在商业街❗️
2️. 并没对美术馆造成影响❗️
3️. 对商户们也没有影响❗️
4️. 对于昨晚的事有学生表示并没有听到❗️
5️. 城管表示那片区域是可以涂鸦❗️

#重庆新闻# #重庆新闻澄清肖战粉丝川美事件#",10月6日 21:59
1823,https://weibo.com/u/5041181498,"肖战超话#肖战1005生日快乐# xz#肖战吹蜡烛#
祝肖战1005生日快乐@X玖少年团肖战DAYTOY
10月5日是肖战的生日,一整天虾圈儿大狂欢，肖战工作室也放出了不少肖战的庆生帅照，一起来康康吧",10月6日 11:53
1824,https://weibo.com/u/6996638558,"#重庆新闻#
大反转！！
网上的新闻还真不能全信啊，昨天一帮键盘侠污蔑人家正常出行的粉丝乱涂乱画，聚众扰民，今天重庆新闻就来还原真相了。 L沙鸥罐罐的微博视频",10月6日 20:00
1825,https://weibo.com/u/6040266502,"#肖战粉丝累了,佛祝你平安顺遂# 昨日的数据。木秀于林，不黑你黑谁。",10月6日 11:30
1826,https://weibo.com/u/7361291352,"#重庆新闻澄清肖战粉丝川美事件#
今天的#重庆新闻# 《天天630》节目报道了网络上闹得沸沸扬扬的“川美 ”事件
这到底是怎么一回事呢？
视频重点提要如下：
1.人群在商业街
2.并没对美术馆造成影响
3.对商户们也没有造成影响
4.对于昨晚的事在校学生表示并没有听到
5.城管人员证明那片区域可以涂鸦 ，昨天也不存在乱涂乱画的行为。（有字幕版
L今天也要flex的微博视频",10月6日 20:16
1827,https://weibo.com/nieshifang,你会越过一切困难,10月6日 21:34
1828,https://weibo.com/u/6990396524,"肖战超话

截修 / 百威

▶ 𝘾𝙝𝙚𝙚𝙧𝙨🍸 @X玖少年团肖战DAYTOY",10月6日 18:57
1829,https://weibo.com/u/6229790162,#川美# #重庆新闻# 对面使劲压，说明这玩意多重要啊，肖战粉丝非法聚集！肖战粉丝疫情期间非法聚集！肖战粉丝疫情期间邪教式追星导致非法聚集！ L氯化碳的橙子的微博视频,10月6日 21:55
1830,https://weibo.com/u/6704162154,肖战超话 ：你的发光发热就像一股清流 又暖又清新 你一笑，瞬间明媚了整个天空 惊艳是你 感动也是你。你是，独一无二的肖战🌸₀₈₁二@X玖少年团肖战DAYTOY,10月6日 20:58
1831,https://weibo.com/u/3966770319,"#重庆新闻# #重庆新闻澄清肖战粉丝川美事件#
造谣一张嘴，辟谣跑断腿。",10月6日 21:36
1832,https://weibo.com/u/6362713298,"肖战超话#肖战余生请多指教##肖战斗罗大陆#

我从来没遇见过如此温柔的人。
他像春夏秋冬的流转，像人间错落的烟火，像东京初见的樱花，像爱伦披的诗歌。
他称得上世间一切美好的形容词，而这样一来，一切绝美的景色，岂不都融成了他眼底的一片波光潋滟的清澈！
@X玖少年团肖战DAYTOY L-烟味淡淡的微博视频",10月6日 09:21
1833,https://weibo.com/YeuniceJ,肖战超话哥的新图又可以玩一个月定期放粮也不错(感觉不够)#我画的就是肖战# 赶着生日的尾巴交上今天的图#肖战1005生日乐园# 今天一天都是开心满足的！！！@X玖少年团肖战DAYTOY,10月5日 23:07
1834,https://weibo.com/u/7200858608,臭屁肖肖的重庆话小课堂#肖战# L蜜汁可乐炸椒的微博视频,10月2日 18:10
1835,https://weibo.com/u/5735014596,#肖战1005生日快乐# 茶茶子 你好棒谢谢你 辛苦啦❤️@小鹿茶luckintea,10月5日 18:43
1836,https://weibo.com/u/3455428030,🌌🌊,10月6日 21:51
1837,https://weibo.com/ohmygossip,#肖战粉丝##川美# 疑似肖战粉丝因在川美应援引发热议，还有好多粉丝都聚集在门口为肖战庆生，被川美学生吐槽，但也有粉丝表示聚集点并无涂鸦墙，涂鸦墙上也有其他明星的名字。不过，先不说事件真假，有一说一，肖战早前就发文呼吁过不要乱写乱画。这回，吐槽的人得理智啊,10月6日 08:41
1838,https://weibo.com/u/5633683660,RT,10月6日 21:48
1839,https://weibo.com/u/1279094995,天天630都出来辟谣了 不带话题 随缘 2重庆 L魔幻优优不魔幻的微博视频,10月6日 18:57
1840,https://weibo.com/u/6616647066,"#重庆新闻澄清肖战粉丝川美事件##重庆新闻#
公道自在人心，正义会迟到，不会缺席
拒绝造谣，拒绝跟风！#浙江观察#  L上班偷偷追个剧的微博视频",10月6日 21:50
1841,https://weibo.com/u/5420618670,"#明星深藏blue的圈外技能# xz#肖战余生请多指教#
肖战在出道前是一名优秀的设计师，出道后在活动上也说过“我可以熟练的使用Photoshop、Illustrator、Indesign这些软件，倒背如流。”
在特殊的日子都会和大家分享自己的一些手绘，还自己给自己评论说“每天10分钟发散思维，趣味多多”
不愧是虾圈第一产出了",10月6日 21:55
1842,https://weibo.com/u/5900182297,肖战最好的你超话#肖战斗罗大陆# xz#肖战余生请多指教#  10.6兔，愿你前路坦荡，再无风霜，平安喜乐，所愿得偿！肖战我们一直都在。@X玖少年团肖战DAYTOY,10月6日 21:17
1843,https://weibo.com/weichenvvsion,"置顶 #肖战平安喜乐# xz#肖战正能量艺人#

许的什么愿？
肖战平安喜乐，万事顺遂。
愿君安 @X玖少年团肖战DAYTOY

L酒酿丸子啾的微博视频

视频:十三月",10月6日 21:25
1844,https://weibo.com/u/6119742361,"#边江 对受到伤害的所有人感到抱歉#
这竟然是一场有组织有预谋的网络暴力！325人的群内，在策划着一场专门针对于明星和边江老师的谣言辱骂！仅仅是因为，边江老师祝福了一位明星生日快乐！
网络暴力何时能消？何人能管？幕后黑手可否抓到？震碎三观
@微博管理员",10月6日 21:53
1845,https://weibo.com/u/7336982160,"肖战最好的你超话#肖战公益一路有你# xz #肖战正能量艺人#
肖战 希望你一生平安幸福、开心快乐。 你只管向前走，我们一起陪你追逐热爱！ @X玖少年团肖战DAYTOY",10月6日 21:26
1846,https://weibo.com/u/5623755033,"#边江 对受到伤害的所有人感到抱歉##川美##川美反转#
电话，你们打的，谣言，你们造的，结果到最后又说拿钱买的？？？话都让你们说了，我们就活该呗？",10月6日 19:56
1847,https://weibo.com/u/7386171753,#重庆新闻#官方发声澄清！生而为人，希望有些人保持善良，不要恶意造谣，不要为了利益和一些见不得人的心思，放弃做人的底线，一而再再而三地捏造事实，去伤害无辜的人！#重庆新闻澄清肖战粉丝川美事件# @微博管理员 L云只属于我的微博视频,10月6日 21:46
1848,https://weibo.com/u/6552708421,"#重庆新闻#
哦  原来如此",10月6日 21:50
1849,https://weibo.com/u/7343842268,"#肖战# #向全世界安利肖战#
ʚ♥ɞ
@X玖少年团肖战DAYTOY",10月6日 22:05
1850,https://weibo.com/u/6864529180,"#浙江观察#
原来是假官方质疑真新闻啊
真yxh 了
L百忍悬悬而望的微博视频",10月6日 22:21
1851,https://weibo.com/u/5850457719,"#重庆新闻#

当移花接木、颠倒黑白成为网络常态，对一个群体的构陷和污名化成为产业链，只为以此作为对一个明星实施长期网爆行为合理化的借口，这是正常的世界吗？

而这个明星的粉丝又在干嘛呢？一直以来，肖战粉丝都以该正能量艺人为榜样，不断充实、向前进步！传递爱与正能量，做公益，能帮助到需要帮助的人。为什么不停地污名化这样一个群体呢？

cr/L肖战DAYTOY公益站的微博视频",10月6日 22:51
1852,https://weibo.com/gywbwb,【#重庆新闻#澄清肖战粉丝川美事件】重庆当地电视台新闻栏目《天天630》对昨晚川美事件进行了实地考证，发现人群确实有聚集在商业街，但商户方面表示没有被影响；美术馆当时已闭馆，也没对美术馆造成影响；在校学生表示没有听到昨晚的喊声；有工作人员称美术馆周围是不能乱涂乱画的，涂鸦墙是在另一个校区，所在区域的城管人员证明该区域是允许涂鸦的。L新浪娱乐的微博视频,10月6日 22:24
1853,https://weibo.com/Makotofushimi,"#浙江观察##重庆新闻#
为什么有两个账号？

原来是浙江观察【假】官方质疑外地官方发布的内容，结果被浙江【真】官方打脸
下面请看浙江观察【真】官方的视频吧

借此澄清
1.人群在商业街
2.粉丝去商业街是为了看无人机表演
3.并没对美术馆造成影响
4.对商户们也没有影响
5.对于昨晚的事学生们表示并没有听到声音
6.城管表示那片区域是可以涂鸦   

  L一菜二白的微博视频",10月6日 22:27
1854,https://weibo.com/u/1882375074,虾姐姐目前这个流程太熟练了。小将们出去寻衅滋事丢人现眼，“理智粉”们“辟谣”，表示总有暴民要害哥哥，写写爱与和平的小论文，把自己感动得热泪盈眶，结论是网络暴民懂个几把只有我们理解哥哥。完美实现内循环。（这哪里是搞娱乐这是竞选总统）,10月6日 11:57
1855,https://weibo.com/u/6196126055,"#浙江观察#

官方新闻都有实地采访求证过的
搞不懂为什么拿这种自媒体号来质疑真新闻
还是来看看新闻报道吧—O重庆文娱资讯

L泡芙味的百变女孩i的微博视频",10月6日 22:16
1856,https://weibo.com/u/5949659367,"四川朋友在吗？肖战粉丝骂你们是川鼠
川美名声赫赫，四大美院中占有一席，连我这种非艺术生都不明觉厉，怎么到了肖战粉丝嘴里就成了专科啊？
肖战本人的老家重庆原来也是四川的地界啊，怎么忘本了啊？",10月6日 22:35
1857,https://weibo.com/nunadaytoy,"#重庆新闻# 。#浙江观察#
欲加之罪，何患无辞。几个月来，桩桩件件完美诠释什么叫断章取义、移花接木、无中生有……
开开心心给他庆祝生日，被抹黑被造谣，实实在在一起做公益，还是被抹黑被造谣。
真相是什么？是有的人带着恶意与偏见试图掀起血雨腥风，而更多人依然向爱而行，祈求善意能被看见。",10月6日 22:29
1858,https://weibo.com/u/5352758859,#浙江观察# #重庆新闻#《天天630》对“川美”事件还原真相:人群没有乱写乱画，没有扰民，并未对美术馆和周边商户正常营业造成影响，没有乱涂乱画痕迹，造谣止于智者 L圈内爆爷的微博视频,10月6日 20:47
1859,https://weibo.com/a520xiao,"至少七个黑RS不是昨天上，好歹过了个开开心心的生日
别虐了别虐了···我更爱肖战了",10月6日 22:52
1860,https://weibo.com/u/6498420607,DAYTOY .,10月6日 22:56
1861,https://weibo.com/u/5909342713,"#浙江观察#
浙江观察官方澄清来了！！！
正版官方在线打假！粉丝并无不妥行为！请认准唯一官方，停止造谣！ L圈内教父的微博视频",10月6日 22:44
1862,https://weibo.com/u/7211338683,经此一役第一次知道川美在重庆,10月6日 21:17
1863,https://weibo.com/u/3540153945,【#重庆新闻#澄清肖战粉丝川美事件】重庆当地电视台新闻栏目《天天630》对昨晚川美事件进行了实地考证，发现人群确实有聚集在商业街，但商户方面表示没有被影响；美术馆当时已闭馆，也没对美术馆造成影响；在校学生表示没有听到昨晚的喊声；有工作人员称美术馆周围是不能乱涂乱画的，涂鸦墙是在另一个校区，所在区域的城管人员证明该区域是允许涂鸦的。L新浪娱乐的微博视频,10月6日 21:04
1864,https://weibo.com/u/6317434821,肖战超话#肖战粉丝澄清辟谣##重庆新闻#刚被限流了，文章很长，希望大家能看完，我喜欢肖战的笑容很治愈，很美好,10月6日 22:55
1865,https://weibo.com/u/1304657077,"战肖是真的超话
赶海小伙x城里人

海边的漫涨假期。",10月6日 17:42
1866,https://weibo.com/u/5372288504,"#浙江观察##重庆新闻#
为什么两个账号？
借此澄清1.人群在商业街
2.并没对美术馆造成影响
3.对商户们也没有影响
4.对于昨晚的事有学生表示并没有听到
5.城管表示那片区域是可以涂鸦",10月6日 22:07
1867,https://weibo.com/u/7216932871,#浙江观察# #重庆新闻# 根源就是涂鸦墙所在的校区，离粉丝观看无人机表演的位置非常远，粉丝难道可以时空穿梭到被造谣涂画地点进行涂抹吗,10月6日 22:05
1868,https://weibo.com/u/6470919752,真正的浙江观察出来打假，之前喊话质疑的是个冒牌货，目前已经被#浙江观察#辟谣L伊丽莎白骨精啊的微博视频,10月6日 22:37
1869,https://weibo.com/u/2151427312,"#重庆新闻#
梨视频也报道过肖战粉丝聚集的相关新闻，梨视频里面清晰可见大量粉丝聚集喊口号，不是重庆新闻里说的很多游客，并且梨视频里面也采访了川美的同学，可现在梨视频的新闻报道“没有”了，重庆新闻买到了高位热搜，新闻媒体不能沦为明星洗白的工具。 L限时I撤回的微博视频",10月6日 21:21
1870,https://weibo.com/u/5210287146,"乱中插产出
俺现在可真是满脸问号",10月6日 22:53
1871,https://weibo.com/u/7216932871,"#浙江观察##重庆新闻# 居然有人为了污蔑粉丝集体搬运假浙江观察发布的内容，被真浙江观察秒打假。
没有乱涂乱画，没有打扰商家和学生，艺术馆已经闭馆，涂鸦街所在位置和人群所在【商业街】相距40分钟车程粉丝无法在短时间内全部移动过去，全部事情为污蔑造谣，当事营销号已经被平台处理。 L新酒记的微博视频",10月6日 22:51
1872,https://weibo.com/u/6042105170,"#肖战##王一博#
哥哥的摇花手太勾魂了！弟弟的摇花手太沙雕了~
哥哥有时间教教弟弟吧~ L娱乐男神会馆的微博视频",9月11日 06:38
1873,https://weibo.com/u/6303592665,"置顶 【肖战粉丝非法聚集川美事件反映渠道+重点】
O那年的兮子
O那年的兮子

【10-11月 应重点关注的综艺影视】
‼️综艺 我们的🎙（赞助商：光明）
p1-2 🎙节目反映渠道+重点
p3-6 💡赞助商反映渠道+重点
【反映的时候态度好点，注意礼貌，挑重点讲（荼毒未成年、洗脑粉丝、逼氪、佛山妈妈事件、feifa聚集川美事件、邪教式追星等），点明某人的负面影响】
❗️p7【🐟生（可能会在11月上）】
O那年的兮子
O那年的兮子",10月3日 17:00
1874,https://weibo.com/u/6988397588,"置顶 肖战超话#肖战1005生日快乐# xz#肖战余生请多指教#
    肖战哥哥29岁生日快乐，希望你可以一直顺顺利利，平安喜乐，事事顺遂，事业蒸蒸日上，而我也会继续努力，努力成为一名像你一样优秀的人，加油💪
   『热爱可抵岁月漫长，彼此保护从来不是说说而已，让我们一起成为更好的人吧，成为彼此的骄傲，我们会照顾好自己的哟，你也要照顾好自己哟😊』 LDAYTOY的唇上痣的微博视频",10月6日 00:00
1875,https://weibo.com/u/7415882511,"川美超话#川美# 我今年看过最好笑的笑话，抵制肖战的人跑到川美门口齐聚一堂，高举肖战立牌为肖战庆祝30岁寿辰并祝肖战生日快乐，附赠涂鸦若干。
所以，肖战粉丝为什么没去？是因为不喜欢吗？
#我为肖战所有粉丝精神状态感到担忧# L你好谢谢再见拜拜的微博视频",10月6日 12:20
1876,https://weibo.com/u/2027549655,"肖战超话
29岁的第一天
愿肖战每一个清晨醒来
阳光很暖 风很甜
万物可爱 人间值得
@X玖少年团肖战DAYTOY
#肖战余生请多指教#",10月6日 16:08
1877,https://weibo.com/u/2079164605,#浙江观察#我想通了。热搜来了不用白不用。清者自清在浪国是不存在的，温婉居家只能被人踩到脚底下。既然这样，走过路过别错过，肖战粉丝从今年年初到现在公益事业投入已超过8000万。仅仅肖战生日，就有50万元公益小学，26万元优秀贫困生救助，27万余元妇女救助金，17余万元乡村路灯捐助，7万余元贫困山村毛细血管路捐助（补缺口，非全部）等等180余项公益项目，这仅仅是不完全统计。相信更多人在肖战先生的带领下默默做公益。良心人，唯愿天不负。 #重庆新闻# #肖战粉丝#,10月6日 22:30
1878,https://weibo.com/u/6421122585,"#明星深藏blue的圈外技能#肖战超话
肖战出席活动秒变画画小王子，画风如此的可爱，果然认真的男人最帅。战战这可真的可以成为深藏不漏的圈外技能啊，快来看看画画的baby。
  L侃侃乐娱圈的优酷视频",10月6日 22:03
1879,https://weibo.com/xst1005,"#阿台听你说#
你有过什么被人冤枉误解的经历吗？",10月6日 22:19
1880,https://weibo.com/u/3890001720,看见没？！扎肺管子了,10月6日 21:37
1881,https://weibo.com/u/5922158424,"肖战超话#肖战1005生日快乐# xz #肖战余生请多指教#

肖战，一个像星星一样努力发光的人，简单，清澈，温暖又有力量。

愿你一生热爱，不忘初心；愿你此生尽兴，赤诚善良；愿你心间，始终充满阳光和热情。@X玖少年团肖战DAYTOY

cr:萧然若素",10月5日 21:54
1882,https://weibo.com/u/3734776134,"#重庆新闻# 有人关注过公益吗？#重庆新闻澄清肖战粉丝川美事件#

在肖战先生被各种网暴的时候，即使生日也被各种有心人“问候”的时候，可有人关心过他默默带领引导粉丝做过的公益？
在素人时期就已经开始公益的肖战先生，内心本就善良温和，为什么要受到这么多恶语攻击。
他说，有多少人喜欢，就会有多少人不喜欢！我可以理解。但是我不能理解恶意造谣者！
恳请路人看到的，能稍微驻足停留，了解一下肖战先生，他很好。
作为粉丝，没有奢望所有人如我们一般爱他，但是希望路人朋友了解真像，不被误导",10月6日 22:19
1883,https://weibo.com/u/7314490435,"1⃣️ 删除🆔 和“投票”。正常版本微博直接全部删除【】前面的内容即可。
2⃣️ 多选方法:长按选项取消投票，重新投票再分享一遍。
▶️ 评论区🚫 tag
‼️一定要分享‼️
‼️还有不懂该怎么投的请看我置顶教程

#肖战粉丝人肉网暴国家公职人员# #拒绝购买肖战所有代言产品# 肖战纵容粉丝人肉网暴，肖战简直侮辱了歌手这两个字。肖战粉丝是网络恶势力，肖战粉丝的名声比肖战的嘴还臭。我坚决抵制劣质艺人肖战#抵制劣迹艺人肖战# R答案是肆蚀贰的微博投票",10月6日 22:47
1884,https://weibo.com/u/5550925777,"肖战公益一路有你超话#肖战公益一路有你# xz#肖战正能量艺人#

肖战个人单曲《光点》发行，在酷我音乐和酷狗音乐双平台开创性的开启了公益解锁活动，助力公益，为爱发声。

让我们以光速跑过黑夜，守护爱与梦想的光点，我们共同努力，希望大家都能从《光点》中听见爱、感受爱、传递爱。@X玖少年团肖战DAYTOY xz xzgg

cr:侵删L凭君语的微博视频",10月5日 20:28
1885,https://weibo.com/u/2642705295,扛得住寸头的男明星，杨洋变稳重，肖战正义感，黄明昊却画风突变，看起来有点搞笑,9月28日 15:44
1886,https://weibo.com/u/7456137435,"肖战最好的你超话#肖战# xz #肖战正能量艺人# 肖战，正能量

肖战，愿你永如少年模样。肖战，愿你不被烦恼羁绊。肖战，愿你笑容一往如初。肖战，  愿你的未来同你期许的一样！",10月6日 15:57
1887,https://weibo.com/u/5783350818,肖战生日会剧组庆生现场曝光，《王牌》同事发朋友圈透露肖战大方请烤全羊，品牌方用车壕送牛奶、啤酒，场面壮观惹人羡，肖战与剧组合唱《团结就是力量》开怀大笑，随后肖战父母到场画面温馨，黄景瑜惊喜现身，网友：久违的笑容#肖战##肖战王牌部队#,10月6日 21:34
1888,https://weibo.com/u/1845717925,肖战最好的你超话#肖战余生请多指教# xz #肖战狼殿下#  陪伴是最长情的告白，思念是最真心的等待。一路相伴，一路前行，用时间来证明你是最好的，最值得爱的，全世界最好的肖战。@X玖少年团肖战DAYTOY 2郑州,10月6日 10:06
1889,https://weibo.com/u/3189050827,肖战超话 #肖战余生请多指教# xz#肖战顾魏# 一花一世界，一叶一追寻，一曲一场叹，一生为一人。@X玖少年团肖战DAYTOY 你就是我的一人一花 余生请多指教,10月6日 00:00
1890,https://weibo.com/u/2542045345,"#肖战#
迟来的生贺 《肖时记忆》总结向
记录你28岁的点点滴滴。
各个晚会与典礼恢弘盛大里闪耀的你，影视作品与角色里认真敬业的你，每一帧都磨刻成经典在我们所有人记忆里。
肖战的2019到2020既平凡又不平凡，每一慕成就皆是你每一次磨炼而来，愿往后一年我们都能事事顺心。
#fanstube#
封面@陈嗷呜bobo
余生有幸喜欢你@X玖少年团肖战DAYTOY L赞时不吃的微博视频",10月6日 22:31
1891,https://weibo.com/huatuji,恨到至死方休的表现之一，就是我今天花了三十分钟打电话和写邮件，为我三年前消费的三千块开票（）毕竟每次我发文、我写文、我想看文，都是在巩固仇恨（）,10月6日 17:35
1892,https://weibo.com/u/7292657123,肖憨憨诶~~嘿嘿嘿嘿ꉂ೭(˵¯̴͒ꇴ¯̴͒˵)౨#肖战# O微博视频,10月6日 22:10
